120000, 14, 2.918197e+11
300000, 14, 1.052890e+10
600000, 14, 8.451733e+07
900000, 14, 3.303783e+07
1200000, 14, 2.025669e+07
1500000, 14, 1.357742e+07
1800000, 14, 1.032009e+07
2100000, 14, 8.391627e+06
2400000, 14, 7.291504e+06
2700000, 14, 6.670663e+06
3000000, 14, 6.203113e+06
120000, 14, 5.119414e+11
300000, 14, 1.611868e+10
600000, 14, 8.158039e+07
900000, 14, 3.087299e+07
1200000, 14, 1.535110e+07
1500000, 14, 1.077639e+07
1800000, 14, 8.838569e+06
2100000, 14, 7.425054e+06
2400000, 14, 6.656345e+06
2700000, 14, 6.171956e+06
3000000, 14, 5.786974e+06
120000, 14, 1.438538e+11
300000, 14, 8.180576e+09
600000, 14, 8.902668e+07
900000, 14, 3.445806e+07
1200000, 14, 1.744641e+07
1500000, 14, 1.123447e+07
1800000, 14, 8.842045e+06
2100000, 14, 7.343542e+06
2400000, 14, 6.542479e+06
2700000, 14, 6.020704e+06
3000000, 14, 5.477582e+06
120000, 14, 7.225290e+10
300000, 14, 5.827673e+08
600000, 14, 5.738145e+07
900000, 14, 2.863280e+07
1200000, 14, 1.680630e+07
1500000, 14, 1.218286e+07
1800000, 14, 9.574090e+06
2100000, 14, 8.183287e+06
2400000, 14, 7.104721e+06
2700000, 14, 6.490536e+06
3000000, 14, 5.943848e+06
120000, 14, 7.042437e+10
300000, 14, 3.991682e+09
600000, 14, 6.716986e+07
900000, 14, 2.797588e+07
1200000, 14, 1.566040e+07
1500000, 14, 1.172190e+07
1800000, 14, 9.601037e+06
2100000, 14, 8.372993e+06
2400000, 14, 7.470341e+06
2700000, 14, 6.789195e+06
3000000, 14, 6.390782e+06
120000, 14, 1.614132e+11
300000, 14, 8.587792e+09
600000, 14, 7.418716e+07
900000, 14, 3.203581e+07
1200000, 14, 1.745993e+07
1500000, 14, 1.241765e+07
1800000, 14, 9.370893e+06
2100000, 14, 7.776076e+06
2400000, 14, 6.918516e+06
2700000, 14, 6.379562e+06
3000000, 14, 5.928952e+06
120000, 14, 1.679096e+11
300000, 14, 2.762276e+09
600000, 14, 5.798699e+07
900000, 14, 2.575493e+07
1200000, 14, 1.455554e+07
1500000, 14, 9.843663e+06
1800000, 14, 7.737244e+06
2100000, 14, 6.635156e+06
2400000, 14, 6.043466e+06
2700000, 14, 5.621544e+06
3000000, 14, 5.299112e+06
120000, 14, 1.059767e+11
300000, 14, 3.577810e+09
600000, 14, 6.098876e+07
900000, 14, 3.002363e+07
1200000, 14, 2.022278e+07
1500000, 14, 1.339264e+07
1800000, 14, 1.026338e+07
2100000, 14, 8.603545e+06
2400000, 14, 7.325946e+06
2700000, 14, 6.610864e+06
3000000, 14, 5.910641e+06
120000, 14, 7.269890e+10
300000, 14, 2.651331e+08
600000, 14, 4.868422e+07
900000, 14, 2.581953e+07
1200000, 14, 1.379389e+07
1500000, 14, 9.866707e+06
1800000, 14, 7.775272e+06
2100000, 14, 6.803077e+06
2400000, 14, 6.111374e+06
2700000, 14, 5.687787e+06
3000000, 14, 5.393407e+06
120000, 14, 3.626716e+11
300000, 14, 4.517550e+09
600000, 14, 6.364503e+07
900000, 14, 3.407298e+07
1200000, 14, 1.674771e+07
1500000, 14, 1.085035e+07
1800000, 14, 8.465444e+06
2100000, 14, 7.248391e+06
2400000, 14, 6.435931e+06
2700000, 14, 5.922660e+06
3000000, 14, 5.546539e+06
120000, 14, 1.077842e+11
300000, 14, 6.694761e+08
600000, 14, 6.416073e+07
900000, 14, 2.611840e+07
1200000, 14, 1.402954e+07
1500000, 14, 9.902172e+06
1800000, 14, 8.110426e+06
2100000, 14, 7.112878e+06
2400000, 14, 6.478063e+06
2700000, 14, 5.895762e+06
3000000, 14, 5.500018e+06
120000, 14, 8.873066e+10
300000, 14, 1.254055e+09
600000, 14, 5.824534e+07
900000, 14, 2.553355e+07
1200000, 14, 1.469608e+07
1500000, 14, 1.028494e+07
1800000, 14, 8.081622e+06
2100000, 14, 6.900597e+06
2400000, 14, 6.262489e+06
2700000, 14, 5.801067e+06
3000000, 14, 5.486266e+06
120000, 14, 7.778246e+10
300000, 14, 3.849790e+09
600000, 14, 5.944109e+07
900000, 14, 2.814586e+07
1200000, 14, 1.762262e+07
1500000, 14, 1.138428e+07
1800000, 14, 8.558956e+06
2100000, 14, 7.212962e+06
2400000, 14, 6.451473e+06
2700000, 14, 5.913012e+06
3000000, 14, 5.556364e+06
120000, 14, 1.138420e+11
300000, 14, 8.005921e+09
600000, 14, 7.810082e+07
900000, 14, 3.266381e+07
1200000, 14, 1.777862e+07
1500000, 14, 1.237769e+07
1800000, 14, 9.018954e+06
2100000, 14, 7.602144e+06
2400000, 14, 6.639832e+06
2700000, 14, 6.077374e+06
3000000, 14, 5.713586e+06
120000, 14, 1.091357e+11
300000, 14, 7.495013e+08
600000, 14, 6.051334e+07
900000, 14, 3.138938e+07
1200000, 14, 1.888110e+07
1500000, 14, 1.251785e+07
1800000, 14, 9.749373e+06
2100000, 14, 8.392272e+06
2400000, 14, 7.423109e+06
2700000, 14, 6.758061e+06
3000000, 14, 6.282581e+06
120000, 14, 1.791012e+11
300000, 14, 1.117644e+09
600000, 14, 4.623974e+07
900000, 14, 2.137610e+07
1200000, 14, 1.195853e+07
1500000, 14, 8.347712e+06
1800000, 14, 6.786291e+06
2100000, 14, 5.988884e+06
2400000, 14, 5.507523e+06
2700000, 14, 5.182347e+06
3000000, 14, 4.925270e+06
120000, 14, 2.911206e+11
300000, 14, 1.825382e+10
600000, 14, 1.244856e+08
900000, 14, 4.326642e+07
1200000, 14, 2.216726e+07
1500000, 14, 1.516593e+07
1800000, 14, 1.145160e+07
2100000, 14, 9.221128e+06
2400000, 14, 7.749305e+06
2700000, 14, 6.957368e+06
3000000, 14, 6.287736e+06
120000, 14, 7.383743e+10
300000, 14, 4.259786e+08
600000, 14, 4.675064e+07
900000, 14, 2.008996e+07
1200000, 14, 1.329325e+07
1500000, 14, 9.549459e+06
1800000, 14, 7.571121e+06
2100000, 14, 6.675430e+06
