120000, 7, 2.964993e+08
300000, 7, 3.551986e+07
600000, 7, 1.524532e+06
900000, 7, 2.307301e+05
1200000, 7, 8.211674e+04
1500000, 7, 3.620419e+04
1800000, 7, 1.770471e+04
2100000, 7, 7.528788e+03
2400000, 7, 3.525555e+03
2700000, 7, 1.276086e+03
3000000, 7, 4.684998e+02
120000, 7, 4.146867e+08
300000, 7, 3.968168e+07
600000, 7, 9.724222e+05
900000, 7, 9.287706e+04
1200000, 7, 2.986789e+04
1500000, 7, 1.626702e+04
1800000, 7, 6.435235e+03
2100000, 7, 2.497080e+03
2400000, 7, 7.457953e+02
2700000, 7, 1.665215e+02
3000000, 7, 3.882220e+01
120000, 7, 4.053365e+08
300000, 7, 4.000307e+07
600000, 7, 2.017325e+06
900000, 7, 2.078485e+05
1200000, 7, 5.824325e+04
1500000, 7, 2.615375e+04
1800000, 7, 1.076701e+04
2100000, 7, 3.873065e+03
2400000, 7, 1.221734e+03
2700000, 7, 2.690390e+02
3000000, 7, 5.756885e+01
120000, 7, 4.080637e+08
300000, 7, 4.129818e+07
600000, 7, 1.012781e+06
900000, 7, 1.351354e+05
1200000, 7, 5.024451e+04
1500000, 7, 2.062282e+04
1800000, 7, 7.904527e+03
2100000, 7, 2.641630e+03
2400000, 7, 7.458033e+02
2700000, 7, 1.454942e+02
3000000, 7, 3.572642e+01
120000, 7, 3.093850e+08
300000, 7, 2.809505e+07
600000, 7, 9.956165e+05
900000, 7, 1.517450e+05
1200000, 7, 6.500561e+04
1500000, 7, 2.754119e+04
1800000, 7, 1.079532e+04
2100000, 7, 3.889883e+03
2400000, 7, 1.513357e+03
2700000, 7, 4.825115e+02
3000000, 7, 1.665785e+02
120000, 7, 5.726216e+08
300000, 7, 4.691273e+07
600000, 7, 1.104952e+06
900000, 7, 2.151551e+05
1200000, 7, 6.294901e+04
1500000, 7, 2.984321e+04
1800000, 7, 1.264308e+04
2100000, 7, 4.433384e+03
2400000, 7, 1.419257e+03
2700000, 7, 3.563414e+02
3000000, 7, 1.949266e+02
120000, 7, 2.021040e+08
300000, 7, 2.848919e+07
600000, 7, 8.474440e+05
900000, 7, 1.358059e+05
1200000, 7, 5.569002e+04
1500000, 7, 2.791519e+04
1800000, 7, 9.410851e+03
2100000, 7, 3.230491e+03
2400000, 7, 1.010700e+03
2700000, 7, 2.211708e+02
3000000, 7, 4.642801e+01
120000, 7, 3.223480e+08
300000, 7, 4.727528e+07
600000, 7, 1.532363e+06
900000, 7, 2.319023e+05
1200000, 7, 9.048993e+04
1500000, 7, 4.453557e+04
1800000, 7, 2.355781e+04
2100000, 7, 1.041091e+04
2400000, 7, 4.023409e+03
2700000, 7, 1.473682e+03
3000000, 7, 4.470358e+02
120000, 7, 2.557822e+08
300000, 7, 3.071528e+07
600000, 7, 1.312551e+06
900000, 7, 2.448870e+05
1200000, 7, 1.040749e+05
1500000, 7, 4.589261e+04
1800000, 7, 2.381859e+04
2100000, 7, 9.715311e+03
2400000, 7, 4.735028e+03
2700000, 7, 1.845020e+03
3000000, 7, 5.900067e+02
120000, 7, 3.078982e+08
300000, 7, 5.985049e+07
600000, 7, 4.089576e+06
900000, 7, 3.840689e+05
1200000, 7, 1.123064e+05
1500000, 7, 6.447254e+04
1800000, 7, 3.241517e+04
2100000, 7, 1.566487e+04
2400000, 7, 8.012052e+03
2700000, 7, 2.808459e+03
3000000, 7, 9.491832e+02
120000, 7, 2.628961e+08
300000, 7, 4.171438e+07
600000, 7, 1.441044e+06
900000, 7, 1.948250e+05
1200000, 7, 7.581192e+04
1500000, 7, 3.321527e+04
1800000, 7, 1.323800e+04
2100000, 7, 4.877706e+03
2400000, 7, 2.105648e+03
2700000, 7, 7.765376e+02
3000000, 7, 1.838117e+02
120000, 7, 4.152536e+08
300000, 7, 4.633358e+07
600000, 7, 1.633991e+06
900000, 7, 3.005911e+05
1200000, 7, 1.304881e+05
1500000, 7, 5.549086e+04
1800000, 7, 2.651132e+04
2100000, 7, 1.175478e+04
2400000, 7, 3.538047e+03
2700000, 7, 1.305830e+03
3000000, 7, 5.828517e+02
120000, 7, 4.154194e+08
300000, 7, 9.966571e+07
600000, 7, 3.290481e+06
900000, 7, 3.646691e+05
1200000, 7, 8.111257e+04
1500000, 7, 3.089647e+04
1800000, 7, 1.112118e+04
2100000, 7, 3.406911e+03
2400000, 7, 1.092201e+03
2700000, 7, 3.936012e+02
3000000, 7, 1.413624e+02
120000, 7, 2.286789e+08
300000, 7, 3.402829e+07
600000, 7, 1.626854e+06
900000, 7, 2.511602e+05
1200000, 7, 8.323790e+04
1500000, 7, 3.867593e+04
1800000, 7, 1.820779e+04
2100000, 7, 8.114621e+03
2400000, 7, 3.658568e+03
2700000, 7, 9.089296e+02
3000000, 7, 2.041266e+02
