  4.4788528e-001  5.5211472e-001
  4.4474037e-001  5.5525963e-001
  4.4160583e-001  5.5839417e-001
  4.3848168e-001  5.6151832e-001
  4.3547895e-001  5.6452105e-001
  4.3248589e-001  5.6751411e-001
  4.2950251e-001  5.7049749e-001
  4.2663878e-001  5.7336122e-001
  4.2367441e-001  5.7632559e-001
  4.2082899e-001  5.7917101e-001
  4.1799256e-001  5.8200744e-001
  4.1516512e-001  5.8483488e-001
  4.1234667e-001  5.8765333e-001
  4.0964509e-001  5.9035491e-001
  4.0684428e-001  5.9315572e-001
  4.0405246e-001  5.9594754e-001
  4.0126962e-001  5.9873038e-001
  3.9860230e-001  6.0139770e-001
  3.9583710e-001  6.0416290e-001
  3.9318672e-001  6.0681328e-001
  3.9054465e-001  6.0945535e-001
  3.8791088e-001  6.1208912e-001
  3.8539027e-001  6.1460973e-001
  3.8287730e-001  6.1712270e-001
  3.8037197e-001  6.1962803e-001
  3.7797820e-001  6.2202180e-001
  3.7548782e-001  6.2451218e-001
  3.7310837e-001  6.2689163e-001
  3.7083892e-001  6.2916108e-001
  3.6847316e-001  6.3152684e-001
  3.6611439e-001  6.3388561e-001
  3.6376261e-001  6.3623739e-001
  3.6151962e-001  6.3848038e-001
  3.5918149e-001  6.4081851e-001
  3.5685033e-001  6.4314967e-001
  3.5462704e-001  6.4537296e-001
  3.5230950e-001  6.4769050e-001
  3.5009923e-001  6.4990077e-001
  3.4789531e-001  6.5210469e-001
  3.4569775e-001  6.5430225e-001
  3.4350652e-001  6.5649348e-001
  3.4132163e-001  6.5867837e-001
  3.3924195e-001  6.6075805e-001
  3.3716804e-001  6.6283196e-001
  3.3509988e-001  6.6490012e-001
  3.3303747e-001  6.6696253e-001
  3.3098080e-001  6.6901920e-001
  3.2902740e-001  6.7097260e-001
  3.2698193e-001  6.7301807e-001
  3.2503918e-001  6.7496082e-001
  3.2310161e-001  6.7689839e-001
  3.2116922e-001  6.7883078e-001
  3.1924201e-001  6.8075799e-001
  3.1731996e-001  6.8268004e-001
  3.1540307e-001  6.8459693e-001
  3.1349133e-001  6.8650867e-001
  3.1158475e-001  6.8841525e-001
  3.0977825e-001  6.9022175e-001
  3.0788168e-001  6.9211832e-001
  3.0608469e-001  6.9391531e-001
  3.0419812e-001  6.9580188e-001
  3.0241061e-001  6.9758939e-001
  3.0053400e-001  6.9946600e-001
  2.9875594e-001  7.0124406e-001
  2.9688927e-001  7.0311073e-001
  2.9512064e-001  7.0487936e-001
  2.9335660e-001  7.0664340e-001
  2.9159714e-001  7.0840286e-001
  2.8984224e-001  7.1015776e-001
  2.8809192e-001  7.1190808e-001
  2.8634615e-001  7.1365385e-001
  2.8460493e-001  7.1539507e-001
  2.8295955e-001  7.1704045e-001
  2.8122717e-001  7.1877283e-001
  2.7959016e-001  7.2040984e-001
  2.7795720e-001  7.2204280e-001
  2.7632831e-001  7.2367169e-001
  2.7470346e-001  7.2529654e-001
  2.7308265e-001  7.2691735e-001
  2.7146589e-001  7.2853411e-001
  2.6994264e-001  7.3005736e-001
  2.6833371e-001  7.3166629e-001
  2.6681785e-001  7.3318215e-001
  2.6530558e-001  7.3469442e-001
  2.6370824e-001  7.3629176e-001
  2.6220332e-001  7.3779668e-001
  2.6070196e-001  7.3929804e-001
  2.5920416e-001  7.4079584e-001
  2.5770992e-001  7.4229008e-001
  2.5621922e-001  7.4378078e-001
  2.5473207e-001  7.4526793e-001
  2.5324846e-001  7.4675154e-001
  2.5176837e-001  7.4823163e-001
  2.5029182e-001  7.4970818e-001
  2.4881878e-001  7.5118122e-001
  2.4743561e-001  7.5256439e-001
  2.4596939e-001  7.5403061e-001
  2.4450668e-001  7.5549332e-001
  2.4304747e-001  7.5695253e-001
  2.4159175e-001  7.5840825e-001
  2.4013952e-001  7.5986048e-001
  2.3869077e-001  7.6130923e-001
  2.3724550e-001  7.6275450e-001
  2.3580370e-001  7.6419630e-001
  2.3436536e-001  7.6563464e-001
  2.3301479e-001  7.6698521e-001
  2.3158317e-001  7.6841683e-001
  2.3023890e-001  7.6976110e-001
  2.2889769e-001  7.7110231e-001
  2.2755952e-001  7.7244048e-001
  2.2622439e-001  7.7377561e-001
  2.2489229e-001  7.7510771e-001
  2.2356323e-001  7.7643677e-001
  2.2231998e-001  7.7768002e-001
  2.2099677e-001  7.7900323e-001
  2.1975900e-001  7.8024100e-001
  2.1852387e-001  7.8147613e-001
  2.1729139e-001  7.8270861e-001
  2.1597965e-001  7.8402035e-001
  2.1475262e-001  7.8524738e-001
  2.1352821e-001  7.8647179e-001
  2.1230643e-001  7.8769357e-001
  2.1100609e-001  7.8899391e-001
  2.0978972e-001  7.9021028e-001
  2.0857596e-001  7.9142404e-001
  2.0728416e-001  7.9271584e-001
  2.0607579e-001  7.9392421e-001
  2.0487002e-001  7.9512998e-001
  2.0358672e-001  7.9641328e-001
  2.0238631e-001  7.9761369e-001
  2.0118848e-001  7.9881152e-001
  1.9999324e-001  8.0000676e-001
  1.9880057e-001  8.0119943e-001
  1.9761048e-001  8.0238952e-001
  1.9642295e-001  8.0357705e-001
  1.9523799e-001  8.0476201e-001
  1.9413434e-001  8.0586566e-001
  1.9295433e-001  8.0704567e-001
  1.9185529e-001  8.0814471e-001
  1.9068021e-001  8.0931979e-001
  1.8958576e-001  8.1041424e-001
  1.8849353e-001  8.1150647e-001
  1.8740350e-001  8.1259650e-001
  1.8631569e-001  8.1368431e-001
  1.8523007e-001  8.1476993e-001
  1.8414665e-001  8.1585335e-001
  1.8306543e-001  8.1693457e-001
  1.8198640e-001  8.1801360e-001
  1.8090956e-001  8.1909044e-001
  1.7991159e-001  8.2008841e-001
  1.7883896e-001  8.2116104e-001
  1.7776850e-001  8.2223150e-001
  1.7677646e-001  8.2322354e-001
  1.7571019e-001  8.2428981e-001
  1.7472203e-001  8.2527797e-001
  1.7365994e-001  8.2634006e-001
  1.7267565e-001  8.2732435e-001
  1.7161773e-001  8.2838227e-001
  1.7063730e-001  8.2936270e-001
  1.6958352e-001  8.3041648e-001
  1.6860694e-001  8.3139306e-001
  1.6763221e-001  8.3236779e-001
  1.6658455e-001  8.3341545e-001
  1.6561365e-001  8.3438635e-001
  1.6464458e-001  8.3535542e-001
  1.6360303e-001  8.3639697e-001
  1.6263777e-001  8.3736223e-001
  1.6167435e-001  8.3832565e-001
  1.6063886e-001  8.3936114e-001
  1.5967923e-001  8.4032077e-001
  1.5872142e-001  8.4127858e-001
  1.5776542e-001  8.4223458e-001
  1.5673793e-001  8.4326207e-001
  1.5578570e-001  8.4421430e-001
  1.5483529e-001  8.4516471e-001
  1.5388668e-001  8.4611332e-001
  1.5293988e-001  8.4706012e-001
  1.5199488e-001  8.4800512e-001
  1.5105167e-001  8.4894833e-001
  1.5011027e-001  8.4988973e-001
  1.4917065e-001  8.5082935e-001
  1.4823282e-001  8.5176718e-001
  1.4729678e-001  8.5270322e-001
  1.4636253e-001  8.5363747e-001
  1.4550172e-001  8.5449828e-001
  1.4457089e-001  8.5542911e-001
  1.4371323e-001  8.5628677e-001
  1.4278581e-001  8.5721419e-001
  1.4193130e-001  8.5806870e-001
  1.4107829e-001  8.5892171e-001
  1.4015590e-001  8.5984410e-001
  1.3930603e-001  8.6069397e-001
  1.3845765e-001  8.6154235e-001
  1.3761077e-001  8.6238923e-001
  1.3669500e-001  8.6330500e-001
  1.3585123e-001  8.6414877e-001
  1.3500895e-001  8.6499105e-001
  1.3416816e-001  8.6583184e-001
  1.3332885e-001  8.6667115e-001
  1.3249102e-001  8.6750898e-001
  1.3165468e-001  8.6834532e-001
  1.3081981e-001  8.6918019e-001
  1.2998641e-001  8.7001359e-001
  1.2915449e-001  8.7084551e-001
  1.2832405e-001  8.7167595e-001
  1.2749507e-001  8.7250493e-001
  1.2673646e-001  8.7326354e-001
  1.2591029e-001  8.7408971e-001
  1.2508558e-001  8.7491442e-001
  1.2426233e-001  8.7573767e-001
  1.2344054e-001  8.7655946e-001
  1.2268851e-001  8.7731149e-001
  1.2186951e-001  8.7813049e-001
  1.2105195e-001  8.7894805e-001
  1.2023585e-001  8.7976415e-001
  1.1942119e-001  8.8057881e-001
  1.1860798e-001  8.8139202e-001
  1.1786380e-001  8.8213620e-001
  1.1705335e-001  8.8294665e-001
  1.1624433e-001  8.8375567e-001
  1.1543676e-001  8.8456324e-001
  1.1463061e-001  8.8536939e-001
  1.1382589e-001  8.8617411e-001
  1.1302261e-001  8.8697739e-001
  1.1222075e-001  8.8777925e-001
  1.1142031e-001  8.8857969e-001
  1.1062129e-001  8.8937871e-001
  1.0982370e-001  8.9017630e-001
  1.0902752e-001  8.9097248e-001
  1.0829893e-001  8.9170107e-001
  1.0750546e-001  8.9249454e-001
  1.0671340e-001  8.9328660e-001
  1.0598859e-001  8.9401141e-001
  1.0519922e-001  8.9480078e-001
  1.0447688e-001  8.9552312e-001
  1.0369020e-001  8.9630980e-001
  1.0297032e-001  8.9702968e-001
  1.0225160e-001  8.9774840e-001
  1.0153406e-001  8.9846594e-001
  1.0081769e-001  8.9918231e-001
  1.0010249e-001  8.9989751e-001
  9.9388457e-002  9.0061154e-001
  9.8675589e-002  9.0132441e-001
  9.7963885e-002  9.0203612e-001
  9.7253343e-002  9.0274666e-001
  9.6543961e-002  9.0345604e-001
  9.5900074e-002  9.0409993e-001
  9.5192902e-002  9.0480710e-001
  9.4486886e-002  9.0551311e-001
  9.3782023e-002  9.0621798e-001
  9.3078313e-002  9.0692169e-001
  9.2375752e-002  9.0762425e-001
  9.1738057e-002  9.0826194e-001
  9.1037687e-002  9.0896231e-001
  9.0338463e-002  9.0966154e-001
  8.9640381e-002  9.1035962e-001
  8.8943441e-002  9.1105656e-001
  8.8247642e-002  9.1175236e-001
  8.7552980e-002  9.1244702e-001
  8.6859455e-002  9.1314055e-001
  8.6167065e-002  9.1383294e-001
  8.5475807e-002  9.1452419e-001
  8.4785681e-002  9.1521432e-001
  8.4096685e-002  9.1590332e-001
  8.3408816e-002  9.1659118e-001
  8.2722074e-002  9.1727793e-001
  8.2036456e-002  9.1796354e-001
  8.1351960e-002  9.1864804e-001
  8.0730665e-002  9.1926934e-001
  8.0048308e-002  9.1995169e-001
  7.9367069e-002  9.2063293e-001
  7.8748730e-002  9.2125127e-001
  7.8069620e-002  9.2193038e-001
  7.7453213e-002  9.2254679e-001
  7.6837725e-002  9.2316228e-001
  7.6161746e-002  9.2383825e-001
  7.5548182e-002  9.2445182e-001
  7.4935533e-002  9.2506447e-001
  7.4323796e-002  9.2567620e-001
  7.3651939e-002  9.2634806e-001
  7.3042116e-002  9.2695788e-001
  7.2433202e-002  9.2756680e-001
  7.1825196e-002  9.2817480e-001
  7.1218097e-002  9.2878190e-001
  7.0611903e-002  9.2938810e-001
  7.0006613e-002  9.2999339e-001
  6.9402226e-002  9.3059777e-001
  6.8798740e-002  9.3120126e-001
  6.8196155e-002  9.3180384e-001
  6.7594469e-002  9.3240553e-001
  6.6993680e-002  9.3300632e-001
  6.6393788e-002  9.3360621e-001
  6.5854651e-002  9.3414535e-001
  6.5256458e-002  9.3474354e-001
  6.4659159e-002  9.3534084e-001
  6.4062751e-002  9.3593725e-001
  6.3467233e-002  9.3653277e-001
  6.2932027e-002  9.3706797e-001
  6.2338198e-002  9.3766180e-001
  6.1745254e-002  9.3825475e-001
  6.1153197e-002  9.3884680e-001
  6.0621101e-002  9.3937890e-001
  6.0030722e-002  9.3996928e-001
  5.9441225e-002  9.4055878e-001
  5.8911430e-002  9.4108857e-001
  5.8323604e-002  9.4167640e-001
  5.7736657e-002  9.4226334e-001
  5.7209154e-002  9.4279085e-001
  5.6623872e-002  9.4337613e-001
  5.6097865e-002  9.4390213e-001
  5.5514243e-002  9.4448576e-001
  5.4931493e-002  9.4506851e-001
  5.4407763e-002  9.4559224e-001
  5.3826666e-002  9.4617333e-001
  5.3246438e-002  9.4675356e-001
  5.2724975e-002  9.4727503e-001
  5.2146393e-002  9.4785361e-001
  5.1626410e-002  9.4837359e-001
  5.1049471e-002  9.4895053e-001
  5.0473394e-002  9.4952661e-001
  4.9955661e-002  9.5004434e-001
  4.9381220e-002  9.5061878e-001
  4.8864957e-002  9.5113504e-001
  4.8292147e-002  9.5170785e-001
  4.7777350e-002  9.5222265e-001
  4.7206166e-002  9.5279383e-001
  4.6635836e-002  9.5336416e-001
  4.6123269e-002  9.5387673e-001
  4.5554559e-002  9.5444544e-001
  4.5043447e-002  9.5495655e-001
  4.4533023e-002  9.5546698e-001
  4.3966692e-002  9.5603331e-001
  4.3457718e-002  9.5654228e-001
  4.2892996e-002  9.5710700e-001
  4.2385468e-002  9.5761453e-001
  4.1878623e-002  9.5812138e-001
  4.1372461e-002  9.5862754e-001
  4.0810858e-002  9.5918914e-001
  4.0306135e-002  9.5969387e-001
  3.9802091e-002  9.6019791e-001
  3.9298725e-002  9.6070127e-001
  3.8796038e-002  9.6120396e-001
  3.8294028e-002  9.6170597e-001
  3.7792695e-002  9.6220731e-001
  3.7236449e-002  9.6276355e-001
  3.6736540e-002  9.6326346e-001
  3.6237305e-002  9.6376270e-001
  3.5738742e-002  9.6426126e-001
  3.5296139e-002  9.6470386e-001
  3.4798845e-002  9.6520116e-001
  3.4302220e-002  9.6569778e-001
  3.3806265e-002  9.6619374e-001
  3.3310978e-002  9.6668902e-001
  3.2816358e-002  9.6718364e-001
  3.2322405e-002  9.6767760e-001
  3.1829118e-002  9.6817088e-001
  3.1336495e-002  9.6866350e-001
  3.0899166e-002  9.6910083e-001
  3.0407797e-002  9.6959220e-001
  2.9917090e-002  9.7008291e-001
  2.9427044e-002  9.7057296e-001
  2.8937659e-002  9.7106234e-001
  2.8503204e-002  9.7149680e-001
  2.8015065e-002  9.7198494e-001
  2.7527583e-002  9.7247242e-001
  2.7040759e-002  9.7295924e-001
  2.6608577e-002  9.7339142e-001
  2.6122991e-002  9.7387701e-001
  2.5638061e-002  9.7436194e-001
  2.5207560e-002  9.7479244e-001
  2.4723863e-002  9.7527614e-001
  2.4240819e-002  9.7575918e-001
  2.3811993e-002  9.7618801e-001
  2.3330178e-002  9.7666982e-001
  2.2849012e-002  9.7715099e-001
  2.2421854e-002  9.7757815e-001
  2.1941914e-002  9.7805809e-001
  2.1462621e-002  9.7853738e-001
  2.1037125e-002  9.7896288e-001
  2.0559051e-002  9.7944095e-001
  2.0081623e-002  9.7991838e-001
  1.9657782e-002  9.8034222e-001
  1.9181569e-002  9.8081843e-001
  1.8705998e-002  9.8129400e-001
  1.8231068e-002  9.8176893e-001
  1.7809447e-002  9.8219055e-001
  1.7335726e-002  9.8266427e-001
  1.6862644e-002  9.8313736e-001
  1.6390201e-002  9.8360980e-001
  1.5970786e-002  9.8402921e-001
  1.5499545e-002  9.8450045e-001
  1.5028940e-002  9.8497106e-001
  1.4558970e-002  9.8544103e-001
  1.4089634e-002  9.8591037e-001
  1.3620930e-002  9.8637907e-001
  1.3204836e-002  9.8679516e-001
  1.2737326e-002  9.8726267e-001
  1.2270447e-002  9.8772955e-001
  1.1804197e-002  9.8819580e-001
  1.1338576e-002  9.8866142e-001
  1.0925219e-002  9.8907478e-001
  1.0460784e-002  9.8953922e-001
  9.9969755e-003  9.9000302e-001
  9.5852266e-003  9.9041477e-001
  9.1225992e-003  9.9087740e-001
  8.6605959e-003  9.9133940e-001
  8.2504496e-003  9.9174955e-001
  7.7896229e-003  9.9221038e-001
  7.3805210e-003  9.9261948e-001
  6.9719097e-003  9.9302809e-001
  6.5128078e-003  9.9348719e-001
  6.1052371e-003  9.9389476e-001
  5.6981552e-003  9.9430184e-001
  5.2915615e-003  9.9470844e-001
  4.8347264e-003  9.9516527e-001
  4.4291681e-003  9.9557083e-001
  4.0240962e-003  9.9597590e-001
  3.6195101e-003  9.9638049e-001
  3.2154092e-003  9.9678459e-001
  2.8117930e-003  9.9718821e-001
  2.4086608e-003  9.9759134e-001
  2.0060120e-003  9.9799399e-001
  1.6038461e-003  9.9839615e-001
  1.2021626e-003  9.9879784e-001
  8.0096077e-004  9.9919904e-001
  4.0024010e-004  9.9959976e-001
  0.0000000e+000  1.0000000e+000
