120000, 8, 1.896941e+14
300000, 8, 4.618401e+13
600000, 8, 8.825372e+12
900000, 8, 5.999856e+12
1200000, 8, 2.880473e+12
1500000, 8, 2.581758e+12
1800000, 8, 2.376027e+12
2100000, 8, 1.940813e+12
2400000, 8, 6.540559e+11
2700000, 8, 4.822469e+11
3000000, 8, 4.484674e+11
120000, 8, 1.634101e+14
300000, 8, 4.622958e+13
600000, 8, 2.348461e+13
900000, 8, 9.964066e+12
1200000, 8, 3.562138e+12
1500000, 8, 2.515823e+12
1800000, 8, 1.769819e+12
2100000, 8, 1.399174e+12
2400000, 8, 1.042353e+12
2700000, 8, 6.436011e+11
3000000, 8, 5.051268e+11
120000, 8, 1.350642e+14
300000, 8, 3.721312e+13
600000, 8, 1.119690e+13
900000, 8, 5.308643e+12
1200000, 8, 3.358276e+12
1500000, 8, 2.116894e+12
1800000, 8, 1.970012e+12
2100000, 8, 1.385054e+12
2400000, 8, 5.082081e+11
2700000, 8, 3.758773e+11
3000000, 8, 3.100772e+11
