120000, 1, 3.896300e+04
300000, 1, 1.884210e-08
600000, 1, 2.353278e-22
900000, 1, 8.775919e-26
1200000, 1, 0.000000e+00
1500000, 1, 0.000000e+00
1800000, 1, 0.000000e+00
2100000, 1, 0.000000e+00
2400000, 1, 0.000000e+00
2700000, 1, 0.000000e+00
3000000, 1, 0.000000e+00
120000, 1, 1.058572e+04
300000, 1, 4.452189e-11
600000, 1, 1.680916e-22
900000, 1, 1.268263e-26
1200000, 1, 1.268263e-26
1500000, 1, 1.268263e-26
1800000, 1, 1.268263e-26
2100000, 1, 1.268263e-26
2400000, 1, 1.268263e-26
2700000, 1, 3.596743e-28
3000000, 1, 3.314154e-28
120000, 1, 7.094950e+04
300000, 1, 1.356863e-08
600000, 1, 6.353830e-25
900000, 1, 6.353830e-25
1200000, 1, 2.011353e-25
1500000, 1, 1.964654e-25
1800000, 1, 1.964654e-25
