120000, 2, 2.565396e+03
300000, 2, 1.969418e+03
600000, 2, 1.943637e+03
900000, 2, 1.922598e+03
1200000, 2, 1.922598e+03
1500000, 2, 1.922598e+03
1800000, 2, 1.555322e+03
2100000, 2, 1.337841e+03
2400000, 2, 1.249333e+03
2700000, 2, 1.133918e+03
3000000, 2, 1.108381e+03
120000, 2, 2.565396e+03
300000, 2, 1.969418e+03
600000, 2, 1.651305e+03
900000, 2, 1.502067e+03
1200000, 2, 1.423771e+03
1500000, 2, 1.293117e+03
1800000, 2, 1.169062e+03
2100000, 2, 1.078628e+03
2400000, 2, 1.078628e+03
2700000, 2, 1.043319e+03
3000000, 2, 1.034784e+03
120000, 2, 2.565396e+03
300000, 2, 1.959473e+03
600000, 2, 1.958473e+03
900000, 2, 1.958473e+03
1200000, 2, 1.938430e+03
1500000, 2, 1.938429e+03
1800000, 2, 1.540739e+03
2100000, 2, 1.515954e+03
2400000, 2, 1.299992e+03
2700000, 2, 1.299988e+03
3000000, 2, 1.299988e+03
120000, 2, 2.565396e+03
300000, 2, 1.969418e+03
600000, 2, 1.948379e+03
900000, 2, 1.948379e+03
120000, 2, 2.565396e+03
