120000, 11, 3.159433e+09
300000, 11, 1.408898e+09
600000, 11, 7.212956e+08
900000, 11, 5.663129e+08
1200000, 11, 4.267936e+08
1500000, 11, 3.470866e+08
1800000, 11, 2.979926e+08
2100000, 11, 2.639801e+08
2400000, 11, 2.289144e+08
2700000, 11, 1.883980e+08
3000000, 11, 1.735913e+08
120000, 11, 5.859763e+09
300000, 11, 1.713296e+09
600000, 11, 8.888170e+08
900000, 11, 4.914993e+08
1200000, 11, 2.678756e+08
1500000, 11, 1.989869e+08
1800000, 11, 1.503129e+08
2100000, 11, 1.203511e+08
2400000, 11, 1.019021e+08
2700000, 11, 9.141327e+07
3000000, 11, 8.551313e+07
120000, 11, 2.358796e+09
300000, 11, 9.697483e+08
600000, 11, 5.209582e+08
900000, 11, 3.607294e+08
1200000, 11, 2.839118e+08
1500000, 11, 2.093859e+08
1800000, 11, 1.706905e+08
2100000, 11, 1.473996e+08
2400000, 11, 1.182286e+08
2700000, 11, 7.950763e+07
3000000, 11, 6.670827e+07
120000, 11, 2.470341e+09
300000, 11, 1.239619e+09
600000, 11, 7.709131e+08
900000, 11, 4.705301e+08
1200000, 11, 3.403676e+08
1500000, 11, 2.769221e+08
1800000, 11, 2.138976e+08
2100000, 11, 1.671296e+08
2400000, 11, 1.245766e+08
2700000, 11, 1.050656e+08
3000000, 11, 8.967691e+07
120000, 11, 4.511469e+09
300000, 11, 1.529832e+09
600000, 11, 6.935968e+08
900000, 11, 3.173391e+08
1200000, 11, 2.054234e+08
1500000, 11, 1.349585e+08
1800000, 11, 1.089047e+08
2100000, 11, 9.446514e+07
2400000, 11, 7.168389e+07
2700000, 11, 4.749691e+07
3000000, 11, 3.907827e+07
120000, 11, 4.808256e+09
300000, 11, 2.295752e+09
600000, 11, 1.190048e+09
900000, 11, 9.334327e+08
1200000, 11, 8.292333e+08
1500000, 11, 7.383961e+08
1800000, 11, 7.062599e+08
2100000, 11, 6.584526e+08
2400000, 11, 6.319115e+08
2700000, 11, 6.176098e+08
3000000, 11, 6.036452e+08
120000, 11, 2.995472e+09
300000, 11, 1.477963e+09
600000, 11, 9.813514e+08
900000, 11, 5.542618e+08
1200000, 11, 4.397624e+08
1500000, 11, 3.545432e+08
1800000, 11, 2.778874e+08
2100000, 11, 2.241702e+08
2400000, 11, 1.957107e+08
2700000, 11, 1.338278e+08
3000000, 11, 1.246404e+08
