120000, 2, 2.565396e+03
300000, 2, 1.969419e+03
600000, 2, 1.960463e+03
900000, 2, 1.736543e+03
1200000, 2, 1.665180e+03
1500000, 2, 1.608850e+03
1800000, 2, 1.500975e+03
2100000, 2, 1.488042e+03
2400000, 2, 1.488042e+03
2700000, 2, 1.488042e+03
3000000, 2, 1.488042e+03
120000, 2, 2.565398e+03
300000, 2, 1.969418e+03
600000, 2, 1.964443e+03
900000, 2, 1.653829e+03
1200000, 2, 1.519522e+03
1500000, 2, 1.515705e+03
1800000, 2, 1.515705e+03
2100000, 2, 1.515705e+03
2400000, 2, 1.477040e+03
2700000, 2, 1.442217e+03
3000000, 2, 1.442217e+03
120000, 2, 2.269678e+03
300000, 2, 1.830810e+03
600000, 2, 1.787031e+03
900000, 2, 1.669559e+03
1200000, 2, 1.577083e+03
1500000, 2, 1.550224e+03
1800000, 2, 1.550224e+03
2100000, 2, 1.550224e+03
2400000, 2, 1.550224e+03
2700000, 2, 1.408508e+03
3000000, 2, 1.408508e+03
120000, 2, 2.565396e+03
300000, 2, 1.967432e+03
600000, 2, 1.962453e+03
900000, 2, 1.535921e+03
1200000, 2, 1.535921e+03
1500000, 2, 1.535921e+03
1800000, 2, 1.535921e+03
2100000, 2, 1.535921e+03
2400000, 2, 1.535921e+03
2700000, 2, 1.461525e+03
3000000, 2, 1.449630e+03
120000, 2, 2.565398e+03
300000, 2, 1.969418e+03
600000, 2, 1.958570e+03
900000, 2, 1.717413e+03
1200000, 2, 1.493097e+03
1500000, 2, 1.478244e+03
1800000, 2, 1.434529e+03
2100000, 2, 1.412640e+03
2400000, 2, 1.412640e+03
2700000, 2, 1.412640e+03
3000000, 2, 1.412640e+03
120000, 2, 2.616215e+03
300000, 2, 2.062854e+03
600000, 2, 1.851323e+03
900000, 2, 1.840370e+03
1200000, 2, 1.829839e+03
1500000, 2, 1.754883e+03
1800000, 2, 1.643840e+03
2100000, 2, 1.537195e+03
2400000, 2, 1.401832e+03
2700000, 2, 1.394762e+03
3000000, 2, 1.390782e+03
120000, 2, 2.808793e+03
300000, 2, 2.231653e+03
600000, 2, 1.986724e+03
900000, 2, 1.921459e+03
1200000, 2, 1.759809e+03
1500000, 2, 1.462153e+03
1800000, 2, 1.434137e+03
2100000, 2, 1.392800e+03
2400000, 2, 1.375979e+03
2700000, 2, 1.375979e+03
3000000, 2, 1.375979e+03
120000, 2, 2.585723e+03
300000, 2, 1.998541e+03
600000, 2, 1.989531e+03
900000, 2, 1.609457e+03
1200000, 2, 1.505209e+03
1500000, 2, 1.497892e+03
1800000, 2, 1.497892e+03
2100000, 2, 1.497892e+03
2400000, 2, 1.490038e+03
2700000, 2, 1.378383e+03
3000000, 2, 1.212357e+03
120000, 2, 2.607201e+03
300000, 2, 1.934512e+03
600000, 2, 1.829208e+03
900000, 2, 1.804976e+03
1200000, 2, 1.804976e+03
1500000, 2, 1.804976e+03
1800000, 2, 1.658965e+03
2100000, 2, 1.658965e+03
2400000, 2, 1.658965e+03
2700000, 2, 1.658965e+03
3000000, 2, 1.607084e+03
120000, 2, 2.651822e+03
300000, 2, 2.022845e+03
600000, 2, 1.828647e+03
900000, 2, 1.803582e+03
1200000, 2, 1.672873e+03
1500000, 2, 1.522117e+03
1800000, 2, 1.473981e+03
2100000, 2, 1.426224e+03
2400000, 2, 1.426224e+03
2700000, 2, 1.426224e+03
3000000, 2, 1.387024e+03
120000, 2, 2.633944e+03
300000, 2, 1.943357e+03
600000, 2, 1.703792e+03
900000, 2, 1.685692e+03
1200000, 2, 1.638078e+03
1500000, 2, 1.472000e+03
1800000, 2, 1.436750e+03
2100000, 2, 1.388534e+03
2400000, 2, 1.379844e+03
2700000, 2, 1.379844e+03
3000000, 2, 1.379844e+03
120000, 2, 2.535898e+03
300000, 2, 2.005182e+03
600000, 2, 1.983293e+03
900000, 2, 1.616737e+03
1200000, 2, 1.467613e+03
1500000, 2, 1.341925e+03
1800000, 2, 1.340745e+03
2100000, 2, 1.340745e+03
2400000, 2, 1.340745e+03
2700000, 2, 1.340745e+03
3000000, 2, 1.340745e+03
120000, 2, 2.565405e+03
300000, 2, 1.969418e+03
600000, 2, 1.750617e+03
900000, 2, 1.737121e+03
1200000, 2, 1.693600e+03
1500000, 2, 1.572691e+03
1800000, 2, 1.565885e+03
2100000, 2, 1.565885e+03
2400000, 2, 1.565885e+03
2700000, 2, 1.565885e+03
3000000, 2, 1.565885e+03
120000, 2, 2.565396e+03
300000, 2, 1.969418e+03
600000, 2, 1.847422e+03
900000, 2, 1.786607e+03
1200000, 2, 1.598654e+03
1500000, 2, 1.597659e+03
1800000, 2, 1.580401e+03
2100000, 2, 1.580401e+03
2400000, 2, 1.580401e+03
2700000, 2, 1.569703e+03
3000000, 2, 1.370991e+03
120000, 2, 2.741224e+03
300000, 2, 2.167082e+03
600000, 2, 2.154147e+03
900000, 2, 1.801283e+03
1200000, 2, 1.671296e+03
1500000, 2, 1.643428e+03
1800000, 2, 1.562823e+03
2100000, 2, 1.458330e+03
2400000, 2, 1.419527e+03
2700000, 2, 1.419527e+03
3000000, 2, 1.419527e+03
120000, 2, 2.565396e+03
300000, 2, 1.964447e+03
600000, 2, 1.963448e+03
900000, 2, 1.609306e+03
1200000, 2, 1.609306e+03
1500000, 2, 1.486075e+03
1800000, 2, 1.455320e+03
2100000, 2, 1.455320e+03
2400000, 2, 1.422870e+03
2700000, 2, 1.351101e+03
3000000, 2, 1.347399e+03
120000, 2, 2.565396e+03
300000, 2, 1.969418e+03
600000, 2, 1.875881e+03
900000, 2, 1.501776e+03
1200000, 2, 1.501776e+03
1500000, 2, 1.501776e+03
1800000, 2, 1.494973e+03
2100000, 2, 1.343751e+03
2400000, 2, 1.316092e+03
2700000, 2, 1.289508e+03
3000000, 2, 1.289508e+03
120000, 2, 2.565397e+03
300000, 2, 1.969418e+03
600000, 2, 1.967427e+03
900000, 2, 1.678325e+03
1200000, 2, 1.491652e+03
1500000, 2, 1.465179e+03
1800000, 2, 1.393743e+03
2100000, 2, 1.381562e+03
2400000, 2, 1.381562e+03
2700000, 2, 1.381562e+03
3000000, 2, 1.297973e+03
120000, 2, 2.369064e+03
300000, 2, 1.820268e+03
600000, 2, 1.789425e+03
900000, 2, 1.662039e+03
1200000, 2, 1.662039e+03
1500000, 2, 1.566793e+03
1800000, 2, 1.541996e+03
2100000, 2, 1.425561e+03
2400000, 2, 1.423572e+03
2700000, 2, 1.423572e+03
3000000, 2, 1.423572e+03
120000, 2, 2.378833e+03
300000, 2, 1.895829e+03
600000, 2, 1.864985e+03
900000, 2, 1.731211e+03
1200000, 2, 1.588768e+03
1500000, 2, 1.529024e+03
1800000, 2, 1.442136e+03
2100000, 2, 1.408572e+03
2400000, 2, 1.408572e+03
2700000, 2, 1.408572e+03
3000000, 2, 1.408572e+03
120000, 2, 2.596127e+03
300000, 2, 2.124304e+03
600000, 2, 2.080526e+03
900000, 2, 1.980692e+03
1200000, 2, 1.789300e+03
1500000, 2, 1.756467e+03
1800000, 2, 1.594901e+03
2100000, 2, 1.588855e+03
2400000, 2, 1.588855e+03
2700000, 2, 1.588855e+03
3000000, 2, 1.451894e+03
120000, 2, 2.636723e+03
300000, 2, 2.130102e+03
600000, 2, 2.090304e+03
900000, 2, 1.678425e+03
1200000, 2, 1.564814e+03
1500000, 2, 1.500925e+03
1800000, 2, 1.384639e+03
2100000, 2, 1.380923e+03
2400000, 2, 1.346794e+03
2700000, 2, 1.328698e+03
3000000, 2, 1.273726e+03
120000, 2, 2.955521e+03
300000, 2, 2.370358e+03
600000, 2, 2.027808e+03
900000, 2, 1.950791e+03
1200000, 2, 1.555794e+03
1500000, 2, 1.478798e+03
1800000, 2, 1.453322e+03
2100000, 2, 1.436187e+03
2400000, 2, 1.436187e+03
2700000, 2, 1.436187e+03
3000000, 2, 1.393663e+03
120000, 2, 2.565399e+03
300000, 2, 1.967432e+03
600000, 2, 1.905967e+03
900000, 2, 1.865536e+03
1200000, 2, 1.687326e+03
1500000, 2, 1.500859e+03
1800000, 2, 1.500859e+03
2100000, 2, 1.500859e+03
2400000, 2, 1.500859e+03
2700000, 2, 1.500859e+03
3000000, 2, 1.500859e+03
120000, 2, 2.565399e+03
300000, 2, 1.969418e+03
600000, 2, 1.857448e+03
900000, 2, 1.849380e+03
1200000, 2, 1.552635e+03
1500000, 2, 1.524462e+03
1800000, 2, 1.427289e+03
2100000, 2, 1.411087e+03
2400000, 2, 1.411087e+03
2700000, 2, 1.408725e+03
3000000, 2, 1.405740e+03
